t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
30,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
31,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
32,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
33,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
34,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
35,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
36,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
37,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
38,16,3.25,50,1.96,0.82,0.5294117647058824
39,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
40,17,3.3529411764705883,50,1.96,0.8,0.24
41,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
42,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
43,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
