t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
337,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
338,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
339,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
340,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
341,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
342,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
343,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
344,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
345,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
346,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
347,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
348,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
349,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
350,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
351,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
352,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
353,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
354,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
355,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
356,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
357,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
358,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
359,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
360,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
361,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
362,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
363,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
364,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
365,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
366,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
367,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
368,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
369,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
370,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
371,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
372,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
373,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
374,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
375,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
376,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
377,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
378,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
379,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
380,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
381,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
382,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
383,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
384,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
385,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
386,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
387,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
388,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
389,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
390,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
391,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
392,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
393,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
394,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
395,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
396,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
397,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
398,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
399,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
400,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
401,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
402,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
403,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
404,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
405,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
406,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
407,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
408,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
409,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
410,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
411,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
412,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
413,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
